geoid,category,age_bin,year,combined_count,ed_count,inp_count
34007605800,EB,18-64,2018,<5,<5,0
34007605900,EB,18-64,2018,<5,<5,0
34007606000,EB,18-64,2018,<5,<5,0
34007606300,EB,18-64,2018,<5,<5,0
34007606400,EB,18-64,2018,<5,<5,<5
34007606500,EB,18-64,2018,13,11,<5
34007606600,EB,18-64,2018,5,<5,<5
34007606700,EB,18-64,2018,13,10,<5
34007606800,EB,18-64,2018,5,5,0
34007607000,EB,18-64,2018,8,5,<5
34007607100,EB,18-64,2018,7,5,<5
34007607200,EB,18-64,2018,14,12,<5
34007607300,EB,18-64,2018,15,14,<5
34007607401,EB,18-64,2018,10,7,<5
34007607402,EB,18-64,2018,10,8,<5
34007607502,EB,18-64,2018,14,9,7
34007607503,EB,18-64,2018,5,<5,<5
34007607504,EB,18-64,2018,<5,<5,0
34007607505,EB,18-64,2018,5,5,<5
34007607506,EB,18-64,2018,<5,<5,<5
34007607507,EB,18-64,2018,17,14,<5
34007607600,EB,18-64,2018,<5,<5,0
34007607701,EB,18-64,2018,22,17,6
34007607702,EB,18-64,2018,16,11,5
34007607801,EB,18-64,2018,18,15,5
34007607802,EB,18-64,2018,12,8,<5
34007607900,EB,18-64,2018,<5,<5,0
34007608001,EB,18-64,2018,7,<5,<5
34007608202,EB,18-64,2018,11,8,<5
34007608205,EB,18-64,2018,8,6,<5
34007608206,EB,18-64,2018,7,7,0
34007608209,EB,18-64,2018,15,13,<5
34007608210,EB,18-64,2018,19,18,<5
34007608211,EB,18-64,2018,13,10,<5
34007608302,EB,18-64,2018,17,14,<5
34007608303,EB,18-64,2018,10,8,<5
34007608304,EB,18-64,2018,13,12,<5
34007608401,EB,18-64,2018,11,10,<5
34007608402,EB,18-64,2018,8,6,<5
34007608403,EB,18-64,2018,19,16,<5
34007608404,EB,18-64,2018,22,20,<5
34007608503,EB,18-64,2018,16,13,<5
34007608504,EB,18-64,2018,19,14,6
34007608600,EB,18-64,2018,21,16,7
34007608700,EB,18-64,2018,13,9,5
34007608800,EB,18-64,2018,7,6,<5
34007608901,EB,18-64,2018,5,<5,<5
34007608903,EB,18-64,2018,<5,<5,0
34007608904,EB,18-64,2018,<5,<5,<5
34007609000,EB,18-64,2018,<5,<5,<5
34007609103,EB,18-64,2018,7,<5,6
34007609201,EB,18-64,2018,12,8,<5
34007609202,EB,18-64,2018,19,14,5
34007609203,EB,18-64,2018,11,10,<5
34007609204,EB,18-64,2018,13,13,<5
34007609205,EB,18-64,2018,7,<5,<5
34007610300,EB,18-64,2018,7,<5,5
34007610400,EB,18-64,2018,52,38,17
34007610500,EB,18-64,2018,10,8,<5
34007610600,EB,18-64,2018,22,15,9
34007610800,EB,18-64,2018,16,11,6
34007610900,EB,18-64,2018,5,<5,<5
34007611000,EB,18-64,2018,14,11,5
34007611100,EB,18-64,2018,10,8,<5
34007611200,EB,18-64,2018,11,8,<5
34007611300,EB,18-64,2018,15,14,<5
34007611400,EB,18-64,2018,11,9,<5
34007611500,EB,18-64,2018,<5,<5,0
34007611600,EB,18-64,2018,25,19,9
34007611700,EB,18-64,2018,6,5,<5
34007600200,EB,65+,2018,7,5,<5
34007600400,EB,65+,2018,<5,<5,<5
34007600700,EB,65+,2018,<5,<5,<5
34007600800,EB,65+,2018,27,11,22
34007600900,EB,65+,2018,6,<5,5
34007601000,EB,65+,2018,6,<5,<5
34007601101,EB,65+,2018,<5,0,<5
34007601102,EB,65+,2018,<5,<5,<5
34007601200,EB,65+,2018,12,<5,8
34007601300,EB,65+,2018,12,<5,10
34007601400,EB,65+,2018,21,9,16
34007601500,EB,65+,2018,10,7,6
34007601600,EB,65+,2018,<5,<5,<5
34007601700,EB,65+,2018,9,<5,8
34007601800,EB,65+,2018,<5,<5,<5
34007601900,EB,65+,2018,<5,<5,<5
34007602000,EB,65+,2018,10,7,5
34007602503,EB,65+,2018,6,<5,<5
34007602601,EB,65+,2018,7,5,5
34007602602,EB,65+,2018,<5,<5,<5
34007602901,EB,65+,2018,32,14,24
34007602902,EB,65+,2018,11,<5,9
34007603001,EB,65+,2018,7,<5,6
34007603002,EB,65+,2018,12,5,8
34007603100,EB,65+,2018,10,<5,8
34007603200,EB,65+,2018,102,25,86
34007603301,EB,65+,2018,72,23,54
34007603302,EB,65+,2018,40,16,30
34007603303,EB,65+,2018,38,11,31
34007603400,EB,65+,2018,52,21,39
34007603501,EB,65+,2018,5,<5,<5
34007603503,EB,65+,2018,<5,<5,<5
34007603504,EB,65+,2018,<5,0,<5
34007603505,EB,65+,2018,<5,<5,<5
34007603506,EB,65+,2018,<5,<5,<5
34007603507,EB,65+,2018,6,<5,<5
34007603601,EB,65+,2018,62,30,44
34007603602,EB,65+,2018,<5,<5,<5
34007603603,EB,65+,2018,5,<5,<5
34007603700,EB,65+,2018,25,8,20
34007603800,EB,65+,2018,<5,0,<5
34007603901,EB,65+,2018,26,9,20
34007603902,EB,65+,2018,8,<5,7
34007604100,EB,65+,2018,13,9,8
34007604200,EB,65+,2018,38,22,24
34007604300,EB,65+,2018,5,<5,<5
34007604400,EB,65+,2018,8,<5,7
34007604600,EB,65+,2018,6,0,6
34007604700,EB,65+,2018,7,<5,<5
34007605100,EB,65+,2018,7,<5,7
34007605200,EB,65+,2018,5,<5,<5
34007605300,EB,65+,2018,6,<5,<5
34007605400,EB,65+,2018,9,6,7
34007605602,EB,65+,2018,5,<5,<5
34007605700,EB,65+,2018,6,<5,<5
34007605800,EB,65+,2018,5,<5,<5
34007605900,EB,65+,2018,6,0,6
34007606000,EB,65+,2018,8,<5,5
34007606100,EB,65+,2018,<5,<5,<5
34007606200,EB,65+,2018,8,<5,7
34007606300,EB,65+,2018,<5,<5,<5
34007606400,EB,65+,2018,15,7,12
34007606500,EB,65+,2018,9,<5,7
34007606600,EB,65+,2018,6,<5,<5
34007606700,EB,65+,2018,10,<5,8
34007606800,EB,65+,2018,7,<5,5
34007607000,EB,65+,2018,<5,0,<5
34007607100,EB,65+,2018,9,<5,8
34007607200,EB,65+,2018,10,<5,9
34007607300,EB,65+,2018,13,<5,12
34007607401,EB,65+,2018,9,0,9
34007607402,EB,65+,2018,8,<5,8
34007607502,EB,65+,2018,46,9,39
34007607503,EB,65+,2018,40,15,34
34007607504,EB,65+,2018,<5,0,<5
34007607505,EB,65+,2018,<5,0,<5
34007607506,EB,65+,2018,<5,<5,<5
34007607507,EB,65+,2018,38,11,28
34007607600,EB,65+,2018,<5,0,<5
34007607701,EB,65+,2018,5,<5,<5
34007607702,EB,65+,2018,9,<5,8
34007607801,EB,65+,2018,11,<5,8
34007607802,EB,65+,2018,<5,0,<5
34007607900,EB,65+,2018,<5,0,<5
34007608001,EB,65+,2018,13,<5,12
34007608202,EB,65+,2018,9,<5,7
34007608205,EB,65+,2018,10,0,10
34007608206,EB,65+,2018,8,<5,5
34007608209,EB,65+,2018,5,<5,<5
34007608210,EB,65+,2018,8,<5,5
34007608211,EB,65+,2018,10,<5,8
34007608302,EB,65+,2018,23,<5,20
34007608303,EB,65+,2018,<5,<5,<5
34007608304,EB,65+,2018,16,5,13
34007608401,EB,65+,2018,5,0,5
34007608402,EB,65+,2018,10,<5,8
34007608403,EB,65+,2018,7,<5,7
34007608404,EB,65+,2018,11,<5,10
34007608503,EB,65+,2018,9,<5,7
34007608504,EB,65+,2018,6,<5,<5
34007608600,EB,65+,2018,12,<5,12
34007608700,EB,65+,2018,15,<5,13
34007608800,EB,65+,2018,<5,0,<5
34007608901,EB,65+,2018,<5,0,<5
34007608903,EB,65+,2018,<5,0,<5
34007609000,EB,65+,2018,<5,<5,0
34007609103,EB,65+,2018,6,<5,6
34007609201,EB,65+,2018,5,<5,<5
34007609202,EB,65+,2018,9,<5,7
34007609203,EB,65+,2018,16,<5,13
34007609204,EB,65+,2018,12,5,9
34007609205,EB,65+,2018,<5,<5,<5
34007610400,EB,65+,2018,<5,<5,0
34007610500,EB,65+,2018,14,7,10
34007610600,EB,65+,2018,37,19,23
34007610800,EB,65+,2018,29,14,19
34007610900,EB,65+,2018,9,6,<5
34007611000,EB,65+,2018,7,<5,<5
34007611100,EB,65+,2018,6,0,6
34007611200,EB,65+,2018,37,10,33
34007611300,EB,65+,2018,15,<5,14
34007611400,EB,65+,2018,<5,<5,<5
34007611500,EB,65+,2018,<5,0,<5
34007611600,EB,65+,2018,11,<5,10
34007611700,EB,65+,2018,5,<5,<5
34007600200,EF,18-64,2018,<5,<5,<5
34007600400,EF,18-64,2018,<5,<5,0
34007600700,EF,18-64,2018,<5,<5,0
34007600800,EF,18-64,2018,14,11,<5
34007600900,EF,18-64,2018,5,5,0
34007601000,EF,18-64,2018,<5,<5,0
34007601101,EF,18-64,2018,<5,<5,0
34007601102,EF,18-64,2018,8,8,0
34007601200,EF,18-64,2018,6,5,<5
34007601300,EF,18-64,2018,8,7,<5
34007601400,EF,18-64,2018,<5,<5,0
34007601500,EF,18-64,2018,9,8,<5
34007601600,EF,18-64,2018,<5,<5,0
34007601700,EF,18-64,2018,9,6,<5
34007601800,EF,18-64,2018,<5,<5,0
34007601900,EF,18-64,2018,<5,<5,<5
34007602000,EF,18-64,2018,9,9,0
34007602503,EF,18-64,2018,<5,<5,<5
34007602601,EF,18-64,2018,<5,<5,0
34007602602,EF,18-64,2018,6,6,0
34007602901,EF,18-64,2018,<5,<5,0
34007602902,EF,18-64,2018,5,5,0
34007603001,EF,18-64,2018,6,5,<5
34007603002,EF,18-64,2018,5,<5,<5
34007603100,EF,18-64,2018,5,5,0
34007603200,EF,18-64,2018,<5,<5,0
34007603302,EF,18-64,2018,<5,<5,<5
34007603303,EF,18-64,2018,<5,<5,<5
34007603400,EF,18-64,2018,<5,<5,0
34007603505,EF,18-64,2018,6,5,<5
34007603507,EF,18-64,2018,<5,<5,<5
34007603601,EF,18-64,2018,<5,<5,0
34007603603,EF,18-64,2018,<5,<5,<5
34007603700,EF,18-64,2018,<5,<5,0
34007603800,EF,18-64,2018,<5,<5,<5
34007603901,EF,18-64,2018,<5,<5,0
34007603902,EF,18-64,2018,<5,<5,0
34007604100,EF,18-64,2018,<5,<5,0
34007604200,EF,18-64,2018,<5,<5,0
34007604300,EF,18-64,2018,<5,<5,<5
34007604400,EF,18-64,2018,<5,<5,0
34007604700,EF,18-64,2018,<5,<5,<5
34007605200,EF,18-64,2018,<5,0,<5
34007605300,EF,18-64,2018,<5,<5,0
34007605400,EF,18-64,2018,<5,0,<5
34007605602,EF,18-64,2018,<5,<5,0
34007605700,EF,18-64,2018,<5,<5,0
34007605800,EF,18-64,2018,<5,<5,<5
34007605900,EF,18-64,2018,<5,<5,0
34007606000,EF,18-64,2018,<5,0,<5
34007606100,EF,18-64,2018,<5,<5,0
34007606200,EF,18-64,2018,<5,<5,0
34007606500,EF,18-64,2018,5,<5,<5
34007606700,EF,18-64,2018,<5,<5,0
34007606800,EF,18-64,2018,<5,<5,0
34007607000,EF,18-64,2018,<5,<5,<5
34007607100,EF,18-64,2018,<5,<5,0
34007607200,EF,18-64,2018,<5,<5,0
34007607300,EF,18-64,2018,<5,<5,0
34007607401,EF,18-64,2018,<5,0,<5
34007607402,EF,18-64,2018,<5,<5,0
34007607503,EF,18-64,2018,<5,<5,0
34007607506,EF,18-64,2018,<5,0,<5
34007607507,EF,18-64,2018,<5,<5,<5
34007607701,EF,18-64,2018,5,<5,<5
34007607702,EF,18-64,2018,<5,<5,0
34007607801,EF,18-64,2018,<5,<5,0
34007607802,EF,18-64,2018,<5,<5,0
34007608001,EF,18-64,2018,<5,<5,0
34007608202,EF,18-64,2018,<5,0,<5
34007608205,EF,18-64,2018,<5,<5,0
34007608206,EF,18-64,2018,<5,<5,0
34007608209,EF,18-64,2018,<5,<5,0
34007608211,EF,18-64,2018,<5,<5,0
34007608303,EF,18-64,2018,<5,<5,0
34007608304,EF,18-64,2018,<5,<5,<5
34007608401,EF,18-64,2018,<5,<5,<5
34007608402,EF,18-64,2018,<5,<5,0
34007608403,EF,18-64,2018,<5,<5,0
34007608404,EF,18-64,2018,<5,<5,0
34007608503,EF,18-64,2018,<5,<5,0
34007608600,EF,18-64,2018,<5,<5,<5
34007608700,EF,18-64,2018,<5,<5,<5
34007608800,EF,18-64,2018,<5,<5,<5
34007608901,EF,18-64,2018,<5,<5,<5
34007608903,EF,18-64,2018,<5,<5,0
34007609103,EF,18-64,2018,<5,<5,0
34007609201,EF,18-64,2018,<5,<5,0
34007609202,EF,18-64,2018,<5,<5,<5
34007609203,EF,18-64,2018,<5,<5,0
34007609204,EF,18-64,2018,<5,<5,0
34007609205,EF,18-64,2018,<5,<5,0
34007610300,EF,18-64,2018,<5,<5,<5
34007610400,EF,18-64,2018,12,11,<5
34007610500,EF,18-64,2018,7,7,0
34007610600,EF,18-64,2018,<5,<5,0
34007610800,EF,18-64,2018,<5,0,<5
34007610900,EF,18-64,2018,<5,<5,<5
34007611000,EF,18-64,2018,8,7,<5
34007611200,EF,18-64,2018,<5,<5,0
34007611300,EF,18-64,2018,5,5,0
34007611400,EF,18-64,2018,<5,<5,0
34007611600,EF,18-64,2018,<5,<5,0
34007611700,EF,18-64,2018,<5,<5,0
34007600200,EF,65+,2018,<5,<5,0
34007600400,EF,65+,2018,<5,<5,<5
34007600700,EF,65+,2018,<5,<5,<5
34007600800,EF,65+,2018,8,7,<5
34007600900,EF,65+,2018,<5,0,<5
34007601101,EF,65+,2018,<5,0,<5
34007601102,EF,65+,2018,<5,<5,<5
34007601200,EF,65+,2018,<5,0,<5
34007601300,EF,65+,2018,<5,<5,<5
34007601400,EF,65+,2018,5,<5,<5
34007601500,EF,65+,2018,6,<5,<5
34007601700,EF,65+,2018,<5,0,<5
34007601800,EF,65+,2018,<5,<5,<5
34007601900,EF,65+,2018,<5,<5,0
34007602000,EF,65+,2018,<5,<5,<5
34007602503,EF,65+,2018,<5,<5,<5
34007602601,EF,65+,2018,5,<5,<5
34007602602,EF,65+,2018,<5,<5,0
34007602901,EF,65+,2018,<5,<5,<5
34007603001,EF,65+,2018,<5,0,<5
34007603100,EF,65+,2018,<5,<5,<5
34007603200,EF,65+,2018,8,<5,<5
34007603301,EF,65+,2018,<5,0,<5
34007603302,EF,65+,2018,<5,<5,0
34007603303,EF,65+,2018,<5,<5,0
34007603400,EF,65+,2018,<5,0,<5
34007603601,EF,65+,2018,<5,<5,<5
34007603700,EF,65+,2018,<5,0,<5
34007603800,EF,65+,2018,<5,<5,0
34007603901,EF,65+,2018,<5,0,<5
34007604100,EF,65+,2018,<5,<5,0
34007604200,EF,65+,2018,<5,<5,0
34007604300,EF,65+,2018,<5,<5,0
34007604400,EF,65+,2018,<5,<5,<5
34007604600,EF,65+,2018,<5,<5,0
34007604700,EF,65+,2018,<5,0,<5
34007605200,EF,65+,2018,<5,<5,<5
34007605400,EF,65+,2018,<5,<5,0
34007605602,EF,65+,2018,<5,<5,0
34007605700,EF,65+,2018,<5,<5,<5
34007605800,EF,65+,2018,<5,<5,0
34007606000,EF,65+,2018,<5,0,<5
34007606100,EF,65+,2018,<5,<5,0
34007606200,EF,65+,2018,<5,<5,<5
34007606400,EF,65+,2018,<5,<5,0
34007606600,EF,65+,2018,<5,<5,<5
34007606700,EF,65+,2018,<5,0,<5
34007607000,EF,65+,2018,<5,<5,<5
34007607100,EF,65+,2018,<5,<5,<5
34007607300,EF,65+,2018,<5,0,<5
34007607402,EF,65+,2018,<5,0,<5
34007607503,EF,65+,2018,<5,<5,<5
34007607506,EF,65+,2018,<5,<5,0
34007607507,EF,65+,2018,<5,0,<5
34007607701,EF,65+,2018,<5,0,<5
34007608001,EF,65+,2018,<5,0,<5
34007608202,EF,65+,2018,<5,<5,<5
34007608206,EF,65+,2018,<5,<5,<5
34007608210,EF,65+,2018,<5,<5,0
34007608211,EF,65+,2018,<5,<5,0
34007608302,EF,65+,2018,<5,<5,<5
34007608303,EF,65+,2018,<5,<5,0
34007608401,EF,65+,2018,<5,0,<5
34007608403,EF,65+,2018,<5,0,<5
34007608503,EF,65+,2018,<5,<5,0
34007608504,EF,65+,2018,<5,<5,0
34007608600,EF,65+,2018,<5,0,<5
34007609103,EF,65+,2018,<5,0,<5
34007609201,EF,65+,2018,<5,0,<5
34007609203,EF,65+,2018,<5,<5,0
34007610400,EF,65+,2018,<5,<5,<5
34007610500,EF,65+,2018,<5,<5,<5
34007610600,EF,65+,2018,<5,<5,<5
34007610800,EF,65+,2018,<5,<5,<5
34007610900,EF,65+,2018,<5,<5,<5
34007611000,EF,65+,2018,<5,0,<5
34007611100,EF,65+,2018,<5,<5,0
34007611200,EF,65+,2018,<5,0,<5
34007611300,EF,65+,2018,<5,<5,<5
34007611600,EF,65+,2018,<5,<5,<5
34007611700,EF,65+,2018,<5,0,<5
34007600200,GAD,18-64,2018,34,26,11
34007600400,GAD,18-64,2018,40,31,12
34007600700,GAD,18-64,2018,21,17,5
34007600800,GAD,18-64,2018,84,63,26
34007600900,GAD,18-64,2018,39,30,10
34007601000,GAD,18-64,2018,46,41,7
34007601101,GAD,18-64,2018,31,26,7
34007601102,GAD,18-64,2018,51,43,13
34007601200,GAD,18-64,2018,63,56,11
34007601300,GAD,18-64,2018,67,58,13
34007601400,GAD,18-64,2018,64,54,11
34007601500,GAD,18-64,2018,96,73,28
34007601600,GAD,18-64,2018,35,28,10
34007601700,GAD,18-64,2018,51,42,12
34007601800,GAD,18-64,2018,16,12,<5
34007601900,GAD,18-64,2018,41,39,6
34007602000,GAD,18-64,2018,110,92,23
34007602503,GAD,18-64,2018,28,20,11
34007602601,GAD,18-64,2018,14,7,7
34007602602,GAD,18-64,2018,19,14,5
34007602901,GAD,18-64,2018,35,23,13
34007602902,GAD,18-64,2018,39,28,14
34007603001,GAD,18-64,2018,35,26,11
34007603002,GAD,18-64,2018,32,23,11
34007603100,GAD,18-64,2018,32,24,10
34007603200,GAD,18-64,2018,66,48,23
34007603301,GAD,18-64,2018,38,27,13
34007603302,GAD,18-64,2018,28,19,12
34007603303,GAD,18-64,2018,16,7,10
34007603400,GAD,18-64,2018,40,30,13
34007603501,GAD,18-64,2018,8,6,<5
34007603503,GAD,18-64,2018,<5,<5,<5
34007603504,GAD,18-64,2018,7,<5,<5
34007603505,GAD,18-64,2018,69,51,20
34007603506,GAD,18-64,2018,6,5,<5
34007603507,GAD,18-64,2018,11,7,5
34007603601,GAD,18-64,2018,23,11,15
34007603602,GAD,18-64,2018,<5,<5,<5
34007603603,GAD,18-64,2018,12,11,<5
34007603700,GAD,18-64,2018,30,19,13
34007603800,GAD,18-64,2018,26,16,12
34007603901,GAD,18-64,2018,32,20,14
34007603902,GAD,18-64,2018,31,17,15
34007604100,GAD,18-64,2018,36,29,10
34007604200,GAD,18-64,2018,37,32,10
34007604300,GAD,18-64,2018,30,23,12
34007604400,GAD,18-64,2018,15,13,<5
34007604600,GAD,18-64,2018,30,18,14
34007604700,GAD,18-64,2018,15,11,5
34007605100,GAD,18-64,2018,19,11,8
34007605200,GAD,18-64,2018,21,11,12
34007605300,GAD,18-64,2018,12,10,<5
34007605400,GAD,18-64,2018,20,15,5
34007605602,GAD,18-64,2018,18,11,8
34007605700,GAD,18-64,2018,19,11,8
34007605800,GAD,18-64,2018,<5,<5,0
34007605900,GAD,18-64,2018,8,7,<5
34007606000,GAD,18-64,2018,10,5,5
34007606100,GAD,18-64,2018,<5,<5,<5
34007606200,GAD,18-64,2018,9,6,<5
34007606300,GAD,18-64,2018,6,<5,<5
34007606400,GAD,18-64,2018,5,<5,<5
34007606500,GAD,18-64,2018,17,11,8
34007606600,GAD,18-64,2018,15,10,5
34007606700,GAD,18-64,2018,34,18,19
34007606800,GAD,18-64,2018,17,13,5
34007607000,GAD,18-64,2018,37,21,16
34007607100,GAD,18-64,2018,23,10,14
34007607200,GAD,18-64,2018,42,21,24
34007607300,GAD,18-64,2018,31,17,18
34007607401,GAD,18-64,2018,25,12,14
34007607402,GAD,18-64,2018,13,8,6
34007607502,GAD,18-64,2018,20,7,15
34007607503,GAD,18-64,2018,19,11,9
34007607504,GAD,18-64,2018,6,<5,<5
34007607505,GAD,18-64,2018,14,8,6
34007607506,GAD,18-64,2018,15,10,6
34007607507,GAD,18-64,2018,30,21,10
34007607600,GAD,18-64,2018,11,5,7
34007607701,GAD,18-64,2018,48,33,17
34007607702,GAD,18-64,2018,41,25,19
34007607801,GAD,18-64,2018,46,27,23
34007607802,GAD,18-64,2018,20,12,10
34007607900,GAD,18-64,2018,14,6,9
34007608001,GAD,18-64,2018,23,10,13
34007608202,GAD,18-64,2018,33,17,18
34007608205,GAD,18-64,2018,17,11,6
34007608206,GAD,18-64,2018,17,8,9
34007608209,GAD,18-64,2018,26,11,15
34007608210,GAD,18-64,2018,39,20,21
34007608211,GAD,18-64,2018,30,17,14
34007608302,GAD,18-64,2018,46,23,24
34007608303,GAD,18-64,2018,22,7,16
34007608304,GAD,18-64,2018,40,20,21
34007608401,GAD,18-64,2018,28,13,15
34007608402,GAD,18-64,2018,18,12,6
34007608403,GAD,18-64,2018,51,26,28
34007608404,GAD,18-64,2018,50,27,25
34007608503,GAD,18-64,2018,32,21,14
34007608504,GAD,18-64,2018,34,15,19
34007608600,GAD,18-64,2018,48,18,32
34007608700,GAD,18-64,2018,25,14,13
34007608800,GAD,18-64,2018,25,15,10
34007608901,GAD,18-64,2018,21,8,14
34007608903,GAD,18-64,2018,10,5,6
34007608904,GAD,18-64,2018,<5,<5,<5
34007609000,GAD,18-64,2018,8,<5,<5
34007609103,GAD,18-64,2018,12,7,6
34007609201,GAD,18-64,2018,23,10,16
34007609202,GAD,18-64,2018,34,18,17
34007609203,GAD,18-64,2018,43,18,26
34007609204,GAD,18-64,2018,27,12,18
34007609205,GAD,18-64,2018,13,10,<5
34007610300,GAD,18-64,2018,23,16,7
34007610400,GAD,18-64,2018,122,97,29
34007610500,GAD,18-64,2018,64,48,19
34007610600,GAD,18-64,2018,22,13,11
34007610800,GAD,18-64,2018,52,34,22
34007610900,GAD,18-64,2018,28,12,17
34007611000,GAD,18-64,2018,57,35,25
34007611100,GAD,18-64,2018,22,17,5
34007611200,GAD,18-64,2018,36,16,21
34007611300,GAD,18-64,2018,28,18,12
34007611400,GAD,18-64,2018,33,13,23
34007611500,GAD,18-64,2018,<5,<5,<5
34007611600,GAD,18-64,2018,77,56,24
34007611700,GAD,18-64,2018,21,15,8
34007600200,GAD,65+,2018,<5,<5,0
34007600400,GAD,65+,2018,<5,<5,0
34007600700,GAD,65+,2018,<5,0,<5
34007600800,GAD,65+,2018,9,<5,7
34007600900,GAD,65+,2018,6,5,<5
34007601000,GAD,65+,2018,12,7,6
34007601101,GAD,65+,2018,<5,<5,<5
34007601102,GAD,65+,2018,12,9,<5
34007601200,GAD,65+,2018,9,5,<5
34007601300,GAD,65+,2018,10,5,5
34007601400,GAD,65+,2018,12,5,7
34007601500,GAD,65+,2018,15,10,6
34007601600,GAD,65+,2018,<5,<5,<5
34007601700,GAD,65+,2018,14,10,6
34007601800,GAD,65+,2018,<5,0,<5
34007601900,GAD,65+,2018,5,<5,<5
34007602000,GAD,65+,2018,7,<5,5
34007602503,GAD,65+,2018,<5,<5,<5
34007602601,GAD,65+,2018,7,6,<5
34007602602,GAD,65+,2018,<5,<5,<5
34007602901,GAD,65+,2018,23,12,15
34007602902,GAD,65+,2018,6,0,6
34007603001,GAD,65+,2018,8,<5,6
34007603002,GAD,65+,2018,10,6,5
34007603100,GAD,65+,2018,8,0,8
34007603200,GAD,65+,2018,45,11,36
34007603301,GAD,65+,2018,28,8,21
34007603302,GAD,65+,2018,20,6,16
34007603303,GAD,65+,2018,19,5,15
34007603400,GAD,65+,2018,28,7,21
34007603501,GAD,65+,2018,5,<5,<5
34007603503,GAD,65+,2018,<5,0,<5
34007603504,GAD,65+,2018,<5,0,<5
34007603505,GAD,65+,2018,<5,0,<5
34007603506,GAD,65+,2018,7,<5,5
34007603507,GAD,65+,2018,12,<5,9
34007603601,GAD,65+,2018,32,5,29
34007603603,GAD,65+,2018,5,<5,<5
34007603700,GAD,65+,2018,13,<5,13
34007603800,GAD,65+,2018,11,<5,7
34007603901,GAD,65+,2018,18,7,11
34007603902,GAD,65+,2018,13,5,10
34007604100,GAD,65+,2018,7,<5,<5
34007604200,GAD,65+,2018,18,10,11
34007604300,GAD,65+,2018,10,<5,8
34007604400,GAD,65+,2018,10,7,6
34007604600,GAD,65+,2018,10,<5,10
34007604700,GAD,65+,2018,<5,<5,<5
34007605100,GAD,65+,2018,<5,0,<5
34007605200,GAD,65+,2018,<5,<5,<5
34007605300,GAD,65+,2018,<5,<5,<5
34007605400,GAD,65+,2018,12,<5,10
34007605602,GAD,65+,2018,7,<5,5
34007605700,GAD,65+,2018,10,6,5
34007605800,GAD,65+,2018,6,<5,<5
34007605900,GAD,65+,2018,<5,0,<5
34007606000,GAD,65+,2018,12,<5,9
34007606100,GAD,65+,2018,<5,<5,0
34007606200,GAD,65+,2018,10,<5,9
34007606300,GAD,65+,2018,6,<5,<5
34007606400,GAD,65+,2018,<5,<5,<5
34007606500,GAD,65+,2018,7,0,7
34007606600,GAD,65+,2018,8,<5,<5
34007606700,GAD,65+,2018,26,7,19
34007606800,GAD,65+,2018,9,<5,8
34007607000,GAD,65+,2018,13,<5,12
34007607100,GAD,65+,2018,9,<5,7
